Loja;Num.Cupom;SKU;Familia;Quantidade Comprada;Ativacao Necessaria;Data Cupom;Preco Venda Unidade;Preco Venda Promocao;Desconto Unitario;Desconto Total;Percentual Desconto;Custo Produto;Margem Produto;Margem Promocao
01;230147;687119;SAB ALBANY SUAVE 85G;9,0;3,0;2024-09-06;1,99;1,79;0,19999999999999996;1,8000000000000007;10,05;0,8119199999999999;59,2;54,64134078212292
01;230147;68109;SALSICHA PIFPAF KG ;3,34;2,0;2024-09-03;9,99;9,09;0,9000000000000004;3,0060000000000002;9,01;6,914078999999999;30,79;23,937524752475255
01;230167;985727;PAO DOCE CREME  ;4,0;3,0;2024-09-03;1,9;1,59;0,30999999999999983;1,2399999999999993;16,32;-3,5372300000000005;286,17;322,46729559748434
01;230170;437035;CAFE MARAJA 500G;2,0;2,0;2024-09-06;16,99;14,49;2,4999999999999982;4,9999999999999964;14,71;10,105652;40,52;30,257750172532788
01;230170;162692;SAB ALBANY SUAVE 85G;3,0;3,0;2024-09-06;1,99;1,79;0,19999999999999996;0,5999999999999996;10,05;0,8119199999999999;59,2;54,64134078212292
01;230182;241540;PERNIL DIANTEIRO KG;5,01;2,0;2024-09-03;11,99;10,09;1,9000000000000004;9,518999999999998;15,85;13,359258;-11,42;-32,40097125867196
01;230219;51958;DESOD HERBISSIMO 55G;2,0;2,0;2024-09-06;6,19;5,49;0,7000000000000002;1,4000000000000004;11,31;2,6307500000000004;57,5;52,081056466302364
01;230231;181372;FEIJAO PRETO DUPRATO 1KG ;3,0;3,0;2024-09-03;7,99;7,29;0,7000000000000002;2,099999999999998;8,76;4,157996;47,96;42,963017832647466
01;230231;19491;TEMP SAZON 60G SABORES;2,0;2,0;2024-09-03;6,49;5,39;1,1000000000000005;2,200000000000001;16,95;1,8665240000000005;71,24;65,37061224489796
01;230235;436441;CAFE MARAJA 500G;2,0;2,0;2024-09-06;16,99;14,49;2,4999999999999982;4,9999999999999964;14,71;11,809749;30,49;18,497246376811596
01;230273;685856;MANTEIGA D NATA 500G  ;2,0;2,0;2024-09-06;22,19;20,19;2,0;4,0;9,01;11,796204;46,84;41,57402674591382
01;230274;241540;PERNIL DIANTEIRO KG;4,06;2,0;2024-09-06;11,99;10,09;1,9000000000000004;7,713999999999999;15,85;13,359258;-11,42;-32,40097125867196
01;230278;214131;CR LEITE PIRACANJUBA 200G;4,0;4,0;2024-09-03;4,99;4,29;0,7000000000000002;2,8000000000000007;14,03;-0,6606759999999993;113,24;115,40037296037295
01;230290;20701;REFRIG COCA COLA 2L;2,0;2,0;2024-09-06;10,89;10,09;0,8000000000000007;1,6000000000000014;7,35;7,776549;28,59;22,928156590683844
01;230300;67454;IOG NESTLE NATURAL;4,0;4,0;2024-09-03;4,29;3,59;0,7000000000000002;2,8000000000000007;16,32;2,486055;42,05;30,750557103064068
01;230319;181372;FEIJAO PRETO DUPRATO 1KG ;5,0;3,0;2024-09-06;7,99;7,29;0,7000000000000002;3,5;8,76;4,157996;47,96;42,963017832647466
01;230323;448987;BATATA PALHA MAXBATATA 300G ;2,0;2,0;2024-09-06;11,99;10,09;1,9000000000000004;3,8000000000000007;15,85;5,897881;50,81;41,54726461843409
01;230323;15561;MARGARINA QUALY 500G C SAL  ;2,0;2,0;2024-09-06;8,49;7,29;1,2000000000000002;2,4000000000000004;14,13;5,065983;40,33;30,50777777777778
01;230323;162692;SAB ALBANY SUAVE 85G;11,0;3,0;2024-09-06;1,99;1,79;0,19999999999999996;2,1999999999999993;10,05;0,8119199999999999;59,2;54,64134078212292
01;230325;22972;DETERG LIQ YPE 500ML;3,0;3,0;2024-09-06;2,69;2,49;0,19999999999999973;0,5999999999999996;7,43;1,6113099999999998;40,1;35,28875502008034
01;230325;19484;TEMP SAZON 60G SABORES;3,0;2,0;2024-09-06;6,49;5,39;1,1000000000000005;3,3000000000000007;16,95;2,5285040000000003;61,04;53,088979591836726
01;230338;67454;IOG NESTLE NATURAL;4,0;4,0;2024-09-03;4,29;3,59;0,7000000000000002;2,8000000000000007;16,32;2,486055;42,05;30,750557103064068
01;230361;638623;REF MID 20G SABORES;4,0;3,0;2024-09-04;1,19;1,09;0,09999999999999987;0,39999999999999947;8,4;-0,3966270000000002;133,33;136,38779816513764
01;230375;22903;DETERG LIQ LIMPOL 500ML;5,0;2,0;2024-09-09;2,79;2,39;0,3999999999999999;1,9999999999999982;14,34;1,001331;64,11;58,10330543933054
01;230400;985703;PAO DOCE DE COCO CREME;4,0;3,0;2024-09-04;2,6;2,09;0,5100000000000002;2,040000000000001;19,62;-5,38876;307,26;357,8354066985646
01;230408;396844;LIMPADOR UAU 1L;5,0;2,0;2024-09-04;9,99;7,09;2,9000000000000004;14,5;29,03;1,6933049999999998;83,05;76,1169957686883
01;230447;22989;DETERG LIQ YPE 500ML;4,0;3,0;2024-09-04;2,69;2,49;0,19999999999999973;0,7999999999999989;7,43;1,6113099999999998;40,1;35,28875502008034
01;230447;15561;MARGARINA QUALY 500G C SAL  ;2,0;2,0;2024-09-04;8,49;7,29;1,2000000000000002;2,4000000000000004;14,13;5,065983;40,33;30,50777777777778
01;230472;214131;CR LEITE PIRACANJUBA 200G;4,0;4,0;2024-09-09;4,99;4,29;0,7000000000000002;2,8000000000000007;14,03;-0,6606759999999993;113,24;115,40037296037295
01;230493;11921;BISC AYMORE SALPET 200G  ;3,0;3,0;2024-09-04;4,49;3,99;0,5;1,5;11,14;2,2378160000000005;50,16;43,91438596491227
01;230493;19460;SAL GLOBO 1KG;3,0;3,0;2024-09-04;2,15;1,79;0,3599999999999999;1,0799999999999992;16,74;0,7443300000000002;65,38;58,41731843575418
01;230499;638623;REF MID 20G SABORES;11,0;3,0;2024-09-04;1,19;1,09;0,09999999999999987;1,0999999999999996;8,4;-0,3966270000000002;133,33;136,38779816513764
01;230521;493468;PAO RECHEADO UN ;6,0;4,0;2024-09-04;2,3;1,89;0,4099999999999999;2,459999999999999;17,83;-0,5754599999999999;125,02;130,44761904761904
01;230527;17206;MAC NISSIN SABORES;4,0;2,0;2024-09-09;3,19;2,89;0,2999999999999998;1,1999999999999993;9,4;1,4642099999999998;54,1;49,33529411764707
01;230540;423588;LAMPADA LED ULTRALUZ BULBO 7W  ;2,0;2,0;2024-09-09;5,79;5,09;0,7000000000000002;1,4000000000000004;12,09;-0,24202200000000035;104,18;104,75485265225934
